Round,anne.results...SampleIDs,Pred,True
133,TCGA-06-0210-01,cluster5,cluster2
133,TCGA-32-4213-01,cluster5,cluster5
133,TCGA-41-5651-01,cluster2,cluster5
133,TCGA-27-2526-01,cluster1,cluster1
134,TCGA-12-0616-01,cluster5,cluster5
134,TCGA-06-2570-01,cluster3,cluster3
134,TCGA-16-1045-01,cluster5,cluster2
134,TCGA-27-1832-01,cluster4,cluster4
134,TCGA-14-2554-01,cluster4,cluster4
135,TCGA-16-1045-01,cluster4,cluster2
135,TCGA-06-1804-01,cluster4,cluster4
135,TCGA-26-5135-01,cluster5,cluster5
135,TCGA-28-5209-01,cluster4,cluster1
135,TCGA-12-3653-01,cluster1,cluster1
136,TCGA-06-1804-01,cluster2,cluster4
136,TCGA-14-0790-01,cluster1,cluster1
136,TCGA-06-0157-01,cluster2,cluster4
136,TCGA-76-4932-01,cluster2,cluster3
136,TCGA-12-3653-01,cluster1,cluster1
137,TCGA-27-1835-01,cluster1,cluster1
137,TCGA-06-5418-01,cluster2,cluster5
137,TCGA-06-2570-01,cluster3,cluster3
137,TCGA-06-1804-01,cluster2,cluster4
137,TCGA-19-1390-01,cluster5,cluster5
138,TCGA-41-5651-01,cluster2,cluster5
138,TCGA-12-1597-01,cluster5,cluster2
138,TCGA-06-2569-01,cluster1,cluster1
138,TCGA-28-5215-01,cluster5,cluster1
138,TCGA-26-5135-01,cluster5,cluster5
139,TCGA-19-2625-01,cluster2,cluster4
139,TCGA-41-5651-01,cluster2,cluster5
139,TCGA-16-1045-01,cluster2,cluster2
139,TCGA-12-5299-01,cluster5,cluster5
139,TCGA-06-2569-01,cluster1,cluster1
140,TCGA-14-1823-01,cluster2,cluster4
140,TCGA-26-5139-01,cluster1,cluster1
140,TCGA-06-5417-01,cluster3,cluster3
140,TCGA-06-2561-01,cluster1,cluster1
140,TCGA-32-1982-01,cluster2,cluster1
141,TCGA-14-2554-01,cluster4,cluster4
141,TCGA-19-1390-01,cluster5,cluster5
141,TCGA-76-4929-01,cluster4,cluster5
141,TCGA-06-5418-01,cluster3,cluster5
141,TCGA-06-2569-01,cluster1,cluster1
142,TCGA-28-5209-01,cluster2,cluster1
142,TCGA-76-4931-01,cluster2,cluster4
142,TCGA-06-5408-01,cluster5,cluster5
142,TCGA-26-5139-01,cluster1,cluster1
142,TCGA-27-2526-01,cluster1,cluster1
143,TCGA-41-4097-01,cluster5,cluster1
143,TCGA-19-1390-01,cluster5,cluster5
143,TCGA-06-5408-01,cluster5,cluster5
143,TCGA-06-2563-01,cluster1,cluster1
143,TCGA-32-4213-01,cluster5,cluster5
144,TCGA-06-2569-01,cluster1,cluster1
144,TCGA-12-1597-01,cluster5,cluster2
144,TCGA-06-5408-01,cluster5,cluster5
144,TCGA-06-1804-01,cluster3,cluster4
144,TCGA-06-5418-01,cluster4,cluster5
145,TCGA-76-4928-01,cluster1,cluster5
145,TCGA-32-4213-01,cluster5,cluster5
145,TCGA-06-0649-01,cluster4,cluster4
145,TCGA-06-0168-01,cluster4,cluster4
145,TCGA-26-5135-01,cluster5,cluster5
146,TCGA-28-5209-01,cluster2,cluster1
146,TCGA-06-0157-01,cluster2,cluster4
146,TCGA-06-1804-01,cluster2,cluster4
146,TCGA-06-2569-01,cluster1,cluster1
146,TCGA-27-2526-01,cluster1,cluster1
147,TCGA-06-2563-01,cluster1,cluster1
147,TCGA-26-5135-01,cluster5,cluster5
147,TCGA-28-5209-01,cluster2,cluster1
147,TCGA-41-5651-01,cluster2,cluster5
147,TCGA-06-5418-01,cluster2,cluster5
148,TCGA-41-5651-01,cluster2,cluster5
148,TCGA-06-0168-01,cluster4,cluster4
148,TCGA-32-1982-01,cluster2,cluster1
148,TCGA-32-4213-01,cluster5,cluster5
148,TCGA-14-1823-01,cluster2,cluster4
149,TCGA-06-2563-01,cluster1,cluster1
149,TCGA-76-4932-01,cluster2,cluster3
149,TCGA-32-4213-01,cluster5,cluster5
149,TCGA-16-1045-01,cluster2,cluster2
149,TCGA-32-1982-01,cluster2,cluster1
150,TCGA-76-4932-01,cluster2,cluster3
150,TCGA-06-5410-01,cluster2,cluster5
150,TCGA-41-5651-01,cluster2,cluster5
150,TCGA-76-4928-01,cluster1,cluster5
150,TCGA-27-2526-01,cluster1,cluster1
151,TCGA-06-2561-01,cluster1,cluster1
151,TCGA-27-2526-01,cluster1,cluster1
151,TCGA-14-0790-01,cluster1,cluster1
151,TCGA-76-4931-01,cluster4,cluster4
151,TCGA-12-3653-01,cluster1,cluster1
152,TCGA-06-0649-01,cluster4,cluster4
152,TCGA-27-1832-01,cluster4,cluster4
152,TCGA-06-5418-01,cluster1,cluster5
152,TCGA-14-0790-01,cluster1,cluster1
152,TCGA-76-4932-01,cluster1,cluster3
153,TCGA-32-1982-01,cluster2,cluster1
153,TCGA-06-0210-01,cluster1,cluster2
153,TCGA-06-2563-01,cluster1,cluster1
153,TCGA-41-5651-01,cluster2,cluster5
153,TCGA-06-2561-01,cluster1,cluster1
154,TCGA-28-5209-01,cluster2,cluster1
154,TCGA-27-1835-01,cluster1,cluster1
154,TCGA-06-2569-01,cluster1,cluster1
154,TCGA-26-5139-01,cluster1,cluster1
154,TCGA-27-1832-01,cluster4,cluster4
155,TCGA-06-5408-01,cluster5,cluster5
155,TCGA-06-5417-01,cluster3,cluster3
155,TCGA-06-1804-01,cluster5,cluster4
155,TCGA-06-0168-01,cluster4,cluster4
155,TCGA-06-0649-01,cluster4,cluster4
156,TCGA-06-0210-01,cluster1,cluster2
156,TCGA-27-1835-01,cluster1,cluster1
156,TCGA-12-1597-01,cluster5,cluster2
156,TCGA-26-5139-01,cluster1,cluster1
156,TCGA-41-4097-01,cluster4,cluster1
157,TCGA-06-5418-01,cluster2,cluster5
157,TCGA-06-2570-01,cluster3,cluster3
157,TCGA-19-1390-01,cluster5,cluster5
157,TCGA-12-0616-01,cluster5,cluster5
157,TCGA-27-1835-01,cluster1,cluster1
158,TCGA-06-5418-01,cluster2,cluster5
158,TCGA-06-2561-01,cluster1,cluster1
158,TCGA-27-1832-01,cluster2,cluster4
158,TCGA-14-1823-01,cluster2,cluster4
158,TCGA-27-1835-01,cluster1,cluster1
159,TCGA-19-1390-01,cluster5,cluster5
159,TCGA-41-4097-01,cluster2,cluster1
159,TCGA-06-0157-01,cluster2,cluster4
159,TCGA-27-2526-01,cluster1,cluster1
159,TCGA-06-2570-01,cluster3,cluster3
160,TCGA-06-1804-01,cluster2,cluster4
160,TCGA-19-2625-01,cluster2,cluster4
160,TCGA-06-0210-01,cluster5,cluster2
160,TCGA-06-0157-01,cluster2,cluster4
160,TCGA-41-4097-01,cluster2,cluster1
161,TCGA-41-5651-01,cluster2,cluster5
161,TCGA-12-1597-01,cluster5,cluster2
161,TCGA-27-1835-01,cluster1,cluster1
161,TCGA-14-1823-01,cluster2,cluster4
161,TCGA-06-5417-01,cluster3,cluster3
162,TCGA-06-0168-01,cluster4,cluster4
162,TCGA-06-1804-01,cluster4,cluster4
162,TCGA-06-5410-01,cluster4,cluster5
162,TCGA-06-0157-01,cluster4,cluster4
162,TCGA-06-2561-01,cluster1,cluster1
163,TCGA-06-5410-01,cluster5,cluster5
163,TCGA-06-0157-01,cluster5,cluster4
163,TCGA-06-0168-01,cluster4,cluster4
163,TCGA-06-2563-01,cluster1,cluster1
163,TCGA-32-1982-01,cluster5,cluster1
164,TCGA-06-2570-01,cluster3,cluster3
164,TCGA-28-5215-01,cluster5,cluster1
164,TCGA-14-0790-01,cluster1,cluster1
164,TCGA-76-4932-01,cluster2,cluster3
164,TCGA-06-0210-01,cluster1,cluster2
165,TCGA-14-1034-01,cluster1,cluster4
165,TCGA-06-0168-01,cluster4,cluster4
165,TCGA-28-5209-01,cluster4,cluster1
165,TCGA-06-2563-01,cluster1,cluster1
165,TCGA-27-2526-01,cluster1,cluster1
166,TCGA-14-1034-01,cluster1,cluster4
166,TCGA-14-2554-01,cluster4,cluster4
166,TCGA-28-5215-01,cluster5,cluster1
166,TCGA-06-0649-01,cluster4,cluster4
166,TCGA-76-4929-01,cluster4,cluster5
167,TCGA-06-1804-01,cluster4,cluster4
167,TCGA-14-0790-01,cluster1,cluster1
167,TCGA-06-0210-01,cluster1,cluster2
167,TCGA-06-0157-01,cluster4,cluster4
167,TCGA-14-1823-01,cluster4,cluster4
168,TCGA-27-2526-01,cluster1,cluster1
168,TCGA-14-1034-01,cluster1,cluster4
168,TCGA-06-0649-01,cluster4,cluster4
168,TCGA-12-1597-01,cluster5,cluster2
168,TCGA-12-3653-01,cluster1,cluster1
169,TCGA-12-3653-01,cluster1,cluster1
169,TCGA-06-2563-01,cluster1,cluster1
169,TCGA-06-0649-01,cluster1,cluster4
169,TCGA-76-4928-01,cluster1,cluster5
169,TCGA-19-2625-01,cluster2,cluster4
170,TCGA-76-4931-01,cluster2,cluster4
170,TCGA-14-1034-01,cluster1,cluster4
170,TCGA-19-2625-01,cluster2,cluster4
170,TCGA-28-5215-01,cluster5,cluster1
170,TCGA-19-1390-01,cluster5,cluster5
171,TCGA-16-1045-01,cluster2,cluster2
171,TCGA-76-4928-01,cluster1,cluster5
171,TCGA-06-5416-01,cluster5,cluster5
171,TCGA-06-1804-01,cluster2,cluster4
171,TCGA-12-0616-01,cluster5,cluster5
172,TCGA-16-1045-01,cluster2,cluster2
172,TCGA-76-4931-01,cluster4,cluster4
172,TCGA-06-5417-01,cluster3,cluster3
172,TCGA-32-4213-01,cluster5,cluster5
172,TCGA-14-2554-01,cluster4,cluster4
173,TCGA-19-1390-01,cluster5,cluster5
173,TCGA-06-2570-01,cluster3,cluster3
173,TCGA-06-2561-01,cluster1,cluster1
173,TCGA-06-2569-01,cluster1,cluster1
173,TCGA-06-5416-01,cluster5,cluster5
174,TCGA-26-5139-01,cluster1,cluster1
174,TCGA-41-5651-01,cluster2,cluster5
174,TCGA-14-1034-01,cluster1,cluster4
174,TCGA-06-0649-01,cluster2,cluster4
174,TCGA-14-1823-01,cluster4,cluster4
175,TCGA-16-1045-01,cluster5,cluster2
175,TCGA-06-2561-01,cluster1,cluster1
175,TCGA-12-5299-01,cluster5,cluster5
175,TCGA-06-5408-01,cluster5,cluster5
175,TCGA-28-5215-01,cluster5,cluster1
176,TCGA-76-4929-01,cluster2,cluster5
176,TCGA-32-4213-01,cluster5,cluster5
176,TCGA-27-1835-01,cluster1,cluster1
176,TCGA-14-0790-01,cluster1,cluster1
176,TCGA-41-5651-01,cluster2,cluster5
177,TCGA-12-0616-01,cluster5,cluster5
177,TCGA-06-5418-01,cluster2,cluster5
177,TCGA-06-0168-01,cluster4,cluster4
177,TCGA-27-1835-01,cluster1,cluster1
177,TCGA-12-1597-01,cluster5,cluster2
178,TCGA-41-4097-01,cluster2,cluster1
178,TCGA-32-1982-01,cluster2,cluster1
178,TCGA-76-4929-01,cluster2,cluster5
178,TCGA-12-5299-01,cluster5,cluster5
178,TCGA-06-2570-01,cluster3,cluster3
179,TCGA-26-5135-01,cluster5,cluster5
179,TCGA-32-1982-01,cluster2,cluster1
179,TCGA-41-5651-01,cluster2,cluster5
179,TCGA-06-0210-01,cluster1,cluster2
179,TCGA-76-4932-01,cluster2,cluster3
180,TCGA-27-1832-01,cluster4,cluster4
180,TCGA-19-2625-01,cluster2,cluster4
180,TCGA-27-1835-01,cluster1,cluster1
180,TCGA-06-0168-01,cluster4,cluster4
180,TCGA-06-2561-01,cluster2,cluster1
181,TCGA-12-1597-01,cluster5,cluster2
181,TCGA-28-5209-01,cluster4,cluster1
181,TCGA-06-5408-01,cluster5,cluster5
181,TCGA-76-4928-01,cluster1,cluster5
181,TCGA-32-4213-01,cluster5,cluster5
182,TCGA-14-0790-01,cluster1,cluster1
182,TCGA-06-2570-01,cluster3,cluster3
182,TCGA-06-2563-01,cluster1,cluster1
182,TCGA-06-0649-01,cluster4,cluster4
182,TCGA-12-1597-01,cluster5,cluster2
183,TCGA-14-2554-01,cluster5,cluster4
183,TCGA-32-4213-01,cluster5,cluster5
183,TCGA-06-5417-01,cluster3,cluster3
183,TCGA-14-1823-01,cluster5,cluster4
183,TCGA-06-5418-01,cluster5,cluster5
184,TCGA-14-2554-01,cluster4,cluster4
184,TCGA-06-0649-01,cluster4,cluster4
184,TCGA-06-5408-01,cluster5,cluster5
184,TCGA-06-5418-01,cluster2,cluster5
184,TCGA-14-0790-01,cluster1,cluster1
185,TCGA-06-0210-01,cluster1,cluster2
185,TCGA-06-0168-01,cluster4,cluster4
185,TCGA-28-5215-01,cluster5,cluster1
185,TCGA-26-5139-01,cluster1,cluster1
185,TCGA-27-1835-01,cluster1,cluster1
186,TCGA-06-2563-01,cluster1,cluster1
186,TCGA-14-1034-01,cluster1,cluster4
186,TCGA-19-2625-01,cluster2,cluster4
186,TCGA-26-5139-01,cluster1,cluster1
186,TCGA-76-4928-01,cluster1,cluster5
187,TCGA-27-1832-01,cluster4,cluster4
187,TCGA-12-5299-01,cluster5,cluster5
187,TCGA-32-4213-01,cluster5,cluster5
187,TCGA-06-5410-01,cluster2,cluster5
187,TCGA-06-2561-01,cluster1,cluster1
188,TCGA-12-5299-01,cluster5,cluster5
188,TCGA-27-1835-01,cluster1,cluster1
188,TCGA-06-1804-01,cluster4,cluster4
188,TCGA-14-2554-01,cluster4,cluster4
188,TCGA-27-2526-01,cluster1,cluster1
189,TCGA-06-5408-01,cluster5,cluster5
189,TCGA-14-0790-01,cluster1,cluster1
189,TCGA-12-3653-01,cluster1,cluster1
189,TCGA-06-5418-01,cluster2,cluster5
189,TCGA-76-4932-01,cluster2,cluster3
190,TCGA-06-5408-01,cluster5,cluster5
190,TCGA-14-0790-01,cluster1,cluster1
190,TCGA-14-2554-01,cluster4,cluster4
190,TCGA-27-1832-01,cluster4,cluster4
190,TCGA-06-0210-01,cluster1,cluster2
191,TCGA-06-1804-01,cluster4,cluster4
191,TCGA-28-5215-01,cluster5,cluster1
191,TCGA-06-0210-01,cluster1,cluster2
191,TCGA-27-1832-01,cluster4,cluster4
191,TCGA-76-4928-01,cluster1,cluster5
192,TCGA-06-0168-01,cluster4,cluster4
192,TCGA-06-5410-01,cluster2,cluster5
192,TCGA-06-5418-01,cluster2,cluster5
192,TCGA-12-0616-01,cluster5,cluster5
192,TCGA-06-5408-01,cluster5,cluster5
193,TCGA-76-4928-01,cluster1,cluster5
193,TCGA-14-1823-01,cluster2,cluster4
193,TCGA-19-1390-01,cluster5,cluster5
193,TCGA-14-2554-01,cluster2,cluster4
193,TCGA-06-0168-01,cluster4,cluster4
194,TCGA-06-5416-01,cluster5,cluster5
194,TCGA-76-4929-01,cluster5,cluster5
194,TCGA-06-2570-01,cluster3,cluster3
194,TCGA-12-3653-01,cluster1,cluster1
194,TCGA-27-1835-01,cluster1,cluster1
195,TCGA-06-0210-01,cluster1,cluster2
195,TCGA-06-0168-01,cluster4,cluster4
195,TCGA-27-2526-01,cluster1,cluster1
195,TCGA-32-1982-01,cluster5,cluster1
195,TCGA-27-1832-01,cluster4,cluster4
196,TCGA-06-5416-01,cluster5,cluster5
196,TCGA-06-2569-01,cluster1,cluster1
196,TCGA-06-0168-01,cluster4,cluster4
196,TCGA-14-2554-01,cluster4,cluster4
196,TCGA-32-1982-01,cluster4,cluster1
197,TCGA-06-5418-01,cluster2,cluster5
197,TCGA-06-5416-01,cluster5,cluster5
197,TCGA-28-5209-01,cluster4,cluster1
197,TCGA-06-2570-01,cluster3,cluster3
197,TCGA-26-5135-01,cluster5,cluster5
198,TCGA-19-2625-01,cluster2,cluster4
198,TCGA-06-0649-01,cluster4,cluster4
198,TCGA-12-1597-01,cluster5,cluster2
198,TCGA-06-2570-01,cluster3,cluster3
198,TCGA-06-5408-01,cluster5,cluster5
199,TCGA-41-4097-01,cluster2,cluster1
199,TCGA-14-1034-01,cluster1,cluster4
199,TCGA-32-4213-01,cluster5,cluster5
199,TCGA-12-5299-01,cluster5,cluster5
199,TCGA-27-1832-01,cluster4,cluster4
200,TCGA-14-1034-01,cluster1,cluster4
200,TCGA-14-1823-01,cluster2,cluster4
200,TCGA-41-4097-01,cluster2,cluster1
200,TCGA-14-2554-01,cluster2,cluster4
200,TCGA-19-1390-01,cluster5,cluster5
